State Name,County Name,Census 2010,Population Estimate 2019
Texas,Frio County,"17,217","20,306"
Texas,Gaines County,"17,526","21,492"
Texas,Galveston County,"291,309","342,139"
Texas,Garza County,"6,461","6,229"
Texas,Gillespie County,"24,837","26,988"
Texas,Glasscock County,"1,226","1,409"
Texas,Goliad County,"7,210","7,658"
Texas,Gonzales County,"19,807","20,837"
Texas,Gray County,"22,535","21,886"
Texas,Grayson County,"120,877","136,212"
Texas,Gregg County,"121,730","123,945"
Texas,Grimes County,"26,604","28,880"
Texas,Guadalupe County,"131,533","166,847"
Texas,Hale County,"36,273","33,406"
Texas,Hall County,"3,353","2,964"
Texas,Hamilton County,"8,517","8,461"
Texas,Hansford County,"5,613","5,399"
Texas,Hardeman County,"4,139","3,933"
Texas,Hardin County,"54,635","57,602"
Texas,Harris County,"4,092,459","4,713,325"
Texas,Harrison County,"65,631","66,553"
Texas,Hartley County,"6,062","5,576"
Texas,Haskell County,"5,899","5,658"
Texas,Hays County,"157,107","230,191"
Texas,Hemphill County,"3,807","3,819"
Texas,Henderson County,"78,532","82,737"
Texas,Hidalgo County,"774,769","868,707"
Texas,Hill County,"35,089","36,649"
Texas,Hockley County,"22,935","23,021"
Texas,Hood County,"51,182","61,643"
Texas,Hopkins County,"35,161","37,084"
Texas,Houston County,"23,732","22,968"
Texas,Howard County,"35,012","36,664"
Texas,Hudspeth County,"3,476","4,886"
Texas,Hunt County,"86,129","98,594"
Texas,Hutchinson County,"22,150","20,938"
Texas,Irion County,"1,599","1,536"
Texas,Jack County,"9,044","8,935"
Texas,Jackson County,"14,075","14,760"
Texas,Jasper County,"35,710","35,529"
Texas,Jeff Davis County,"2,342","2,274"
Texas,Jefferson County,"252,273","251,565"
Texas,Jim Hogg County,"5,300","5,200"
Texas,Jim Wells County,"40,838","40,482"
Texas,Johnson County,"150,934","175,817"
Texas,Jones County,"20,202","20,083"
Texas,Karnes County,"14,824","15,601"
Texas,Kaufman County,"103,350","136,154"
Texas,Kendall County,"33,410","47,431"
Texas,Kenedy County,416,404
Texas,Kent County,808,762
Texas,Kerr County,"49,625","52,600"
Texas,Kimble County,"4,607","4,337"
Texas,King County,286,272
Texas,Kinney County,"3,598","3,667"
Texas,Kleberg County,"32,061","30,680"
Texas,Knox County,"3,719","3,664"
Texas,La Salle County,"6,886","7,520"
Texas,Lamar County,"49,793","49,859"
Texas,Lamb County,"13,977","12,893"
Texas,Lampasas County,"19,677","21,428"
Texas,Lavaca County,"19,263","20,154"
Texas,Lee County,"16,612","17,239"
Texas,Leon County,"16,801","17,404"
Texas,Liberty County,"75,643","88,219"
Texas,Limestone County,"23,384","23,437"
Texas,Lipscomb County,"3,302","3,233"
Texas,Live Oak County,"11,531","12,207"
Texas,Llano County,"19,301","21,795"
Texas,Loving County,82,169
Texas,Lubbock County,"278,831","310,569"
Texas,Lynn County,"5,915","5,951"
Texas,Madison County,"13,664","14,284"
Texas,Marion County,"10,546","9,854"
Texas,Martin County,"4,799","5,771"
Texas,Mason County,"4,012","4,274"
Texas,Matagorda County,"36,702","36,643"
Texas,Maverick County,"54,258","58,722"
Texas,McCulloch County,"8,283","7,984"
Texas,McLennan County,"234,906","256,623"
Texas,McMullen County,707,743
Texas,Medina County,"46,006","51,584"
Texas,Menard County,"2,242","2,138"
Texas,Midland County,"136,872","176,832"
Texas,Milam County,"24,757","24,823"
Texas,Mills County,"4,936","4,873"
Texas,Mitchell County,"9,403","8,545"
Texas,Montague County,"19,719","19,818"
Texas,Montgomery County,"455,746","607,391"
Texas,Moore County,"21,904","20,940"
Texas,Morris County,"12,934","12,388"
Texas,Motley County,"1,210","1,200"
Texas,Nacogdoches County,"64,524","65,204"
Texas,Navarro County,"47,735","50,113"
Texas,Newton County,"14,445","13,595"
Texas,Nolan County,"15,216","14,714"
Texas,Nueces County,"340,223","362,294"
Texas,Ochiltree County,"10,223","9,836"
Texas,Oldham County,"2,052","2,112"
Texas,Orange County,"81,837","83,396"
Texas,Palo Pinto County,"28,111","29,189"
Texas,Panola County,"23,796","23,194"
Texas,Parker County,"116,927","142,878"
Texas,Parmer County,"10,269","9,605"
Texas,Pecos County,"15,507","15,823"
Texas,Polk County,"45,413","51,353"
Texas,Potter County,"121,073","117,415"
Texas,Presidio County,"7,818","6,704"
Texas,Rains County,"10,914","12,514"
Texas,Randall County,"120,725","137,713"
Texas,Reagan County,"3,367","3,849"
Texas,Real County,"3,309","3,452"
Texas,Red River County,"12,860","12,023"
Texas,Reeves County,"13,783","15,976"
Texas,Refugio County,"7,383","6,948"
Texas,Roberts County,929,854
Texas,Robertson County,"16,622","17,074"
Texas,Rockwall County,"78,337","104,915"
Texas,Runnels County,"10,501","10,264"
Texas,Rusk County,"53,330","54,406"
Texas,Sabine County,"10,834","10,542"
Texas,San Augustine County,"8,865","8,237"
Texas,San Jacinto County,"26,384","28,859"
Texas,San Patricio County,"64,804","66,730"
Texas,San Saba County,"6,131","6,055"
Texas,Schleicher County,"3,461","2,793"
Texas,Scurry County,"16,921","16,703"
Texas,Shackelford County,"3,378","3,265"
Texas,Shelby County,"25,448","25,274"
Texas,Sherman County,"3,034","3,022"
Texas,Smith County,"209,714","232,751"
Texas,Somervell County,"8,490","9,128"
Texas,Starr County,"60,968","64,633"
Texas,Stephens County,"9,630","9,366"
Texas,Sterling County,"1,143","1,291"
Texas,Stonewall County,"1,490","1,350"
Texas,Sutton County,"4,128","3,776"
Texas,Swisher County,"7,854","7,397"
Texas,Tarrant County,"1,809,034","2,102,515"
Texas,Taylor County,"131,506","138,034"
Texas,Terrell County,984,776
Texas,Terry County,"12,651","12,337"
Texas,Throckmorton County,"1,641","1,501"
Texas,Titus County,"32,334","32,750"
Texas,Tom Green County,"110,224","119,200"
Texas,Travis County,"1,024,266","1,273,954"
Texas,Trinity County,"14,585","14,651"
Texas,Tyler County,"21,766","21,672"
Texas,Upshur County,"39,309","41,753"
Texas,Upton County,"3,355","3,657"
Texas,Uvalde County,"26,405","26,741"
Texas,Val Verde County,"48,879","49,025"
Texas,Van Zandt County,"52,579","56,590"
Texas,Victoria County,"86,793","92,084"
Texas,Walker County,"67,861","72,971"
Texas,Waller County,"43,205","55,246"
Texas,Ward County,"10,658","11,998"
Texas,Washington County,"33,718","35,882"
Texas,Webb County,"250,304","276,652"
Texas,Wharton County,"41,280","41,556"
Texas,Wheeler County,"5,410","5,056"
Texas,Wichita County,"131,500","132,230"
Texas,Wilbarger County,"13,535","12,769"
Texas,Willacy County,"22,134","21,358"
Texas,Williamson County,"422,679","590,551"
Texas,Wilson County,"42,918","51,070"
Texas,Winkler County,"7,110","8,010"
Texas,Wise County,"59,127","69,984"
Texas,Wood County,"41,964","45,539"
Texas,Yoakum County,"7,879","8,713"
Texas,Young County,"18,550","18,010"
Texas,Zapata County,"14,018","14,179"
Texas,Zavala County,"11,677","11,840"
Utah,Beaver County,"6,629","6,710"
Utah,Box Elder County,"49,975","56,046"
Utah,Cache County,"112,656","128,289"
Utah,Carbon County,"21,403","20,463"
Utah,Daggett County,"1,059",950
Utah,Davis County,"306,479","355,481"
Utah,Duchesne County,"18,607","19,938"
Utah,Emery County,"10,976","10,012"
Utah,Garfield County,"5,172","5,051"
Utah,Grand County,"9,225","9,754"
Utah,Iron County,"46,163","54,839"
Utah,Juab County,"10,246","12,017"
Utah,Kane County,"7,125","7,886"
Utah,Millard County,"12,503","13,188"
Utah,Morgan County,"9,469","12,124"
Utah,Piute County,"1,556","1,479"
Utah,Rich County,"2,264","2,483"
Utah,Salt Lake County,"1,029,655","1,160,437"
Utah,San Juan County,"14,746","15,308"
Utah,Sanpete County,"27,822","30,939"
Utah,Sevier County,"20,802","21,620"
Utah,Summit County,"36,324","42,145"
Utah,Tooele County,"58,218","72,259"
Utah,Uintah County,"32,588","35,734"
Utah,Utah County,"516,564","636,235"
Utah,Wasatch County,"23,530","34,091"
Utah,Washington County,"138,115","177,556"
Utah,Wayne County,"2,778","2,711"
Utah,Weber County,"231,236","260,213"
Vermont,Addison County,"36,821","36,777"
Vermont,Bennington County,"37,125","35,470"
Vermont,Caledonia County,"31,227","29,993"
Vermont,Chittenden County,"156,545","163,774"
Vermont,Essex County,"6,306","6,163"
Vermont,Franklin County,"47,746","49,402"
Vermont,Grand Isle County,"6,970","7,235"
Vermont,Lamoille County,"24,475","25,362"
Vermont,Orange County,"28,936","28,892"
Vermont,Orleans County,"27,231","27,037"
Vermont,Rutland County,"61,642","58,191"
Vermont,Washington County,"59,534","58,409"
Vermont,Windham County,"44,513","42,222"
Vermont,Windsor County,"56,670","55,062"
Virginia,Accomack County,"33,164","32,316"
Virginia,Albemarle County,"98,970","109,330"
Virginia,Alexandria County,"139,966","159,428"
Virginia,Alleghany County,"16,250","14,860"
Virginia,Amelia County,"12,690","13,145"
Virginia,Amherst County,"32,353","31,605"
Virginia,Appomattox County,"14,973","15,911"
Virginia,Arlington County,"207,627","236,842"
Virginia,Augusta County,"73,750","75,558"
Virginia,Bath County,"4,731","4,147"
Virginia,Bedford County,"68,676","78,997"
Virginia,Bland County,"6,824","6,280"
Virginia,Botetourt County,"33,148","33,419"
Virginia,Bristol County,"17,835","16,762"
Virginia,Brunswick County,"17,434","16,231"
Virginia,Buchanan County,"24,098","21,004"
Virginia,Buckingham County,"17,146","17,148"
Virginia,Buena Vista County,"6,650","6,478"
Virginia,Campbell County,"54,842","54,885"
Virginia,Caroline County,"28,545","30,725"
Virginia,Carroll County,"30,042","29,791"
Virginia,Charles City County,"7,256","6,963"
Virginia,Charlotte County,"12,586","11,880"
Virginia,Charlottesville County,"43,475","47,266"
Virginia,Chesapeake County,"222,209","244,835"
Virginia,Chesterfield County,"316,236","352,802"
Virginia,Clarke County,"14,034","14,619"
Virginia,Colonial Heights County,"17,411","17,370"
Virginia,Covington County,"5,961","5,538"
Virginia,Craig County,"5,190","5,131"
Virginia,Culpeper County,"46,689","52,605"
Virginia,Cumberland County,"10,052","9,932"
Virginia,Danville County,"43,055","40,044"
Virginia,Dickenson County,"15,903","14,318"
Virginia,Dinwiddie County,"28,001","28,544"
Virginia,Emporia County,"5,927","5,346"
Virginia,Essex County,"11,151","10,953"
Virginia,Fairfax City County,"22,565","24,019"
Virginia,Fairfax County,"1,081,726","1,147,532"
Virginia,Falls Church County,"12,332","14,617"
Virginia,Fauquier County,"65,203","71,222"
Virginia,Floyd County,"15,279","15,749"
Virginia,Fluvanna County,"25,691","27,270"
Virginia,Franklin City County,"8,582","7,967"
Virginia,Franklin County,"56,159","56,042"
Virginia,Frederick County,"78,305","89,313"
Virginia,Fredericksburg County,"24,286","29,036"
Virginia,Galax County,"7,042","6,347"
Virginia,Giles County,"17,286","16,720"
Virginia,Gloucester County,"36,858","37,348"
Virginia,Goochland County,"21,717","23,753"
Virginia,Grayson County,"15,533","15,550"
Virginia,Greene County,"18,403","19,819"
Virginia,Greensville County,"12,243","11,336"
Virginia,Halifax County,"36,241","33,911"
Virginia,Hampton County,"137,436","134,510"
Virginia,Hanover County,"99,863","107,766"
Virginia,Harrisonburg County,"48,914","53,016"
Virginia,Henrico County,"306,935","330,818"
Virginia,Henry County,"54,151","50,557"
Virginia,Highland County,"2,321","2,190"
Virginia,Hopewell County,"22,591","22,529"
Virginia,Isle of Wight County,"35,270","37,109"
Virginia,James City County,"67,009","76,523"
Virginia,King and Queen County,"6,945","7,025"
Virginia,King George County,"23,584","26,836"
Virginia,King William County,"15,935","17,148"
Virginia,Lancaster County,"11,391","10,603"
Virginia,Lee County,"25,587","23,423"
Virginia,Lexington County,"7,042","7,446"
Virginia,Loudoun County,"312,311","413,538"
Virginia,Louisa County,"33,153","37,591"
Virginia,Lunenburg County,"12,914","12,196"
Virginia,Lynchburg County,"75,568","82,168"
Virginia,Madison County,"13,308","13,261"
Virginia,Manassas County,"37,821","41,085"
Virginia,Manassas Park County,"14,273","17,478"
Virginia,Martinsville County,"13,821","12,554"
Virginia,Mathews County,"8,978","8,834"
Virginia,Mecklenburg County,"32,727","30,587"
Virginia,Middlesex County,"10,959","10,582"
Virginia,Montgomery County,"94,392","98,535"
Virginia,Nelson County,"15,020","14,930"
Virginia,New Kent County,"18,429","23,091"
Virginia,Newport News County,"180,719","179,225"
Virginia,Norfolk County,"242,803","242,742"
Virginia,Northampton County,"12,389","11,710"
Virginia,Northumberland County,"12,330","12,095"
Virginia,Norton County,"3,958","3,981"
Virginia,Nottoway County,"15,853","15,232"
Virginia,Orange County,"33,481","37,051"
Virginia,Page County,"24,042","23,902"
Virginia,Patrick County,"18,490","17,608"
Virginia,Petersburg County,"32,420","31,346"
Virginia,Pittsylvania County,"63,506","60,354"
Virginia,Poquoson County,"12,150","12,271"
Virginia,Portsmouth County,"95,535","94,398"
Virginia,Powhatan County,"28,046","29,652"
Virginia,Prince Edward County,"23,368","22,802"
Virginia,Prince George County,"35,725","38,353"
Virginia,Prince William County,"402,002","470,335"
Virginia,Pulaski County,"34,872","34,027"
Virginia,Radford County,"16,408","18,249"
Virginia,Rappahannock County,"7,373","7,370"
Virginia,Richmond City County,"204,214","230,436"
Virginia,Richmond County,"9,254","9,023"
Virginia,Roanoke City County,"97,032","99,143"
Virginia,Roanoke County,"92,376","94,186"
Virginia,Rockbridge County,"22,307","22,573"
Virginia,Rockingham County,"76,314","81,948"
Virginia,Russell County,"28,897","26,586"
Virginia,Salem County,"24,802","25,301"
Virginia,Scott County,"23,177","21,566"
Virginia,Shenandoah County,"41,993","43,616"
Virginia,Smyth County,"32,208","30,104"
Virginia,Southampton County,"18,570","17,631"
Virginia,Spotsylvania County,"122,397","136,215"
Virginia,Stafford County,"128,961","152,882"
Virginia,Staunton County,"23,746","24,932"
Virginia,Suffolk County,"84,585","92,108"
Virginia,Surry County,"7,058","6,422"
Virginia,Sussex County,"12,087","11,159"
Virginia,Tazewell County,"45,078","40,595"
Virginia,Virginia Beach County,"437,994","449,974"
Virginia,Warren County,"37,575","40,164"
Virginia,Washington County,"54,876","53,740"
Virginia,Waynesboro County,"21,006","22,630"
Virginia,Westmoreland County,"17,454","18,015"
Virginia,Williamsburg County,"14,068","14,954"
Virginia,Winchester County,"26,203","28,078"
Virginia,Wise County,"41,452","37,383"
Virginia,Wythe County,"29,235","28,684"
Virginia,York County,"65,464","68,280"
Washington,Adams County,"18,728","19,983"
Washington,Asotin County,"21,623","22,582"
Washington,Benton County,"175,177","204,390"
Washington,Chelan County,"72,453","77,200"
Washington,Clallam County,"71,404","77,331"
Washington,Clark County,"425,363","488,241"
Washington,Columbia County,"4,078","3,985"
Washington,Cowlitz County,"102,410","110,593"
Washington,Douglas County,"38,431","43,429"
Washington,Ferry County,"7,551","7,627"
Washington,Franklin County,"78,163","95,222"
Washington,Garfield County,"2,266","2,225"
Washington,Grant County,"89,120","97,733"
Washington,Grays Harbor County,"72,797","75,061"
Washington,Island County,"78,506","85,141"
Washington,Jefferson County,"29,872","32,221"
Washington,King County,"1,931,249","2,252,782"
Washington,Kitsap County,"251,133","271,473"
Washington,Kittitas County,"40,915","47,935"
Washington,Klickitat County,"20,318","22,425"
Washington,Lewis County,"75,455","80,707"
Washington,Lincoln County,"10,570","10,939"
Washington,Mason County,"60,699","66,768"
Washington,Okanogan County,"41,120","42,243"
Washington,Pacific County,"20,920","22,471"
Washington,Pend Oreille County,"13,001","13,724"
Washington,Pierce County,"795,225","904,980"
Washington,San Juan County,"15,769","17,582"
Washington,Skagit County,"116,901","129,205"
Washington,Skamania County,"11,066","12,083"
Washington,Snohomish County,"713,335","822,083"
Washington,Spokane County,"471,221","522,798"
Washington,Stevens County,"43,531","45,723"
Washington,Thurston County,"252,264","290,536"
Washington,Wahkiakum County,"3,978","4,488"
Washington,Walla Walla County,"58,781","60,760"
Washington,Whatcom County,"201,140","229,247"
Washington,Whitman County,"44,776","50,104"
Washington,Yakima County,"243,231","250,873"
West Virginia,Barbour County,"16,589","16,441"
West Virginia,Berkeley County,"104,169","119,171"
West Virginia,Boone County,"24,629","21,457"
West Virginia,Braxton County,"14,523","13,957"
West Virginia,Brooke County,"24,069","21,939"
West Virginia,Cabell County,"96,319","91,945"
West Virginia,Calhoun County,"7,627","7,109"
West Virginia,Clay County,"9,386","8,508"
West Virginia,Doddridge County,"8,202","8,448"
West Virginia,Fayette County,"46,039","42,406"
West Virginia,Gilmer County,"8,693","7,823"
West Virginia,Grant County,"11,937","11,568"
West Virginia,Greenbrier County,"35,480","34,662"
West Virginia,Hampshire County,"23,964","23,175"
West Virginia,Hancock County,"30,676","28,810"
West Virginia,Hardy County,"14,025","13,776"
West Virginia,Harrison County,"69,099","67,256"
West Virginia,Jackson County,"29,211","28,576"
West Virginia,Jefferson County,"53,498","57,146"
West Virginia,Kanawha County,"193,063","178,124"
West Virginia,Lewis County,"16,372","15,907"
West Virginia,Lincoln County,"21,720","20,409"
West Virginia,Logan County,"36,743","32,019"
West Virginia,Marion County,"56,418","56,072"
West Virginia,Marshall County,"33,107","30,531"
West Virginia,Mason County,"27,324","26,516"
West Virginia,McDowell County,"22,113","17,624"
West Virginia,Mercer County,"62,264","58,758"
West Virginia,Mineral County,"28,212","26,868"
West Virginia,Mingo County,"26,839","23,424"
West Virginia,Monongalia County,"96,189","105,612"
West Virginia,Monroe County,"13,502","13,275"
West Virginia,Morgan County,"17,541","17,884"
West Virginia,Nicholas County,"26,233","24,496"
West Virginia,Ohio County,"44,443","41,411"
West Virginia,Pendleton County,"7,695","6,969"
West Virginia,Pleasants County,"7,605","7,460"
West Virginia,Pocahontas County,"8,719","8,247"
West Virginia,Preston County,"33,520","33,432"
West Virginia,Putnam County,"55,486","56,450"
West Virginia,Raleigh County,"78,859","73,361"
West Virginia,Randolph County,"29,405","28,695"
West Virginia,Ritchie County,"10,449","9,554"
West Virginia,Roane County,"14,926","13,688"
West Virginia,Summers County,"13,927","12,573"
West Virginia,Taylor County,"16,895","16,695"
West Virginia,Tucker County,"7,141","6,839"
West Virginia,Tyler County,"9,208","8,591"
West Virginia,Upshur County,"24,254","24,176"
West Virginia,Wayne County,"42,481","39,402"
West Virginia,Webster County,"9,154","8,114"
West Virginia,Wetzel County,"16,583","15,065"
West Virginia,Wirt County,"5,717","5,821"
West Virginia,Wood County,"86,956","83,518"
West Virginia,Wyoming County,"23,796","20,394"
Wisconsin,Adams County,"20,875","20,220"
Wisconsin,Ashland County,"16,157","15,562"
Wisconsin,Barron County,"45,870","45,244"
Wisconsin,Bayfield County,"15,014","15,036"
Wisconsin,Brown County,"248,007","264,542"
Wisconsin,Buffalo County,"13,587","13,031"
Wisconsin,Burnett County,"15,457","15,414"
Wisconsin,Calumet County,"48,971","50,089"
Wisconsin,Chippewa County,"62,415","64,658"
Wisconsin,Clark County,"34,690","34,774"
Wisconsin,Columbia County,"56,833","57,532"
Wisconsin,Crawford County,"16,644","16,131"
Wisconsin,Dane County,"488,073","546,695"
Wisconsin,Dodge County,"88,759","87,839"
Wisconsin,Door County,"27,785","27,668"
Wisconsin,Douglas County,"44,159","43,150"
Wisconsin,Dunn County,"43,857","45,368"
Wisconsin,Eau Claire County,"98,736","104,646"
Wisconsin,Florence County,"4,423","4,295"
Wisconsin,Fond du Lac County,"101,633","103,403"
Wisconsin,Forest County,"9,304","9,004"
Wisconsin,Grant County,"51,208","51,439"
Wisconsin,Green County,"36,842","36,960"
Wisconsin,Green Lake County,"19,051","18,913"
Wisconsin,Iowa County,"23,687","23,678"
Wisconsin,Iron County,"5,916","5,687"
Wisconsin,Jackson County,"20,449","20,643"
Wisconsin,Jefferson County,"83,686","84,769"
Wisconsin,Juneau County,"26,664","26,687"
Wisconsin,Kenosha County,"166,426","169,561"
Wisconsin,Kewaunee County,"20,574","20,434"
Wisconsin,La Crosse County,"114,638","118,016"
Wisconsin,Lafayette County,"16,836","16,665"
Wisconsin,Langlade County,"19,977","19,189"
Wisconsin,Lincoln County,"28,743","27,593"
Wisconsin,Manitowoc County,"81,442","78,981"
Wisconsin,Marathon County,"134,063","135,692"
Wisconsin,Marinette County,"41,749","40,350"
Wisconsin,Marquette County,"15,404","15,574"
Wisconsin,Menominee County,"4,232","4,556"
Wisconsin,Milwaukee County,"947,735","945,726"
Wisconsin,Monroe County,"44,673","46,253"
Wisconsin,Oconto County,"37,660","37,930"
Wisconsin,Oneida County,"35,998","35,595"
Wisconsin,Outagamie County,"176,695","187,885"
Wisconsin,Ozaukee County,"86,395","89,221"
Wisconsin,Pepin County,"7,469","7,287"
Wisconsin,Pierce County,"41,019","42,754"
Wisconsin,Polk County,"44,205","43,783"
Wisconsin,Portage County,"70,019","70,772"
Wisconsin,Price County,"14,159","13,351"
Wisconsin,Racine County,"195,408","196,311"
Wisconsin,Richland County,"18,021","17,252"
Wisconsin,Rock County,"160,331","163,354"
Wisconsin,Rusk County,"14,755","14,178"
Wisconsin,Sauk County,"61,976","64,442"
Wisconsin,Sawyer County,"16,557","16,558"
Wisconsin,Shawano County,"41,949","40,899"
Wisconsin,Sheboygan County,"115,507","115,340"
Wisconsin,St. Croix County,"84,345","90,687"
Wisconsin,Taylor County,"20,689","20,343"
Wisconsin,Trempealeau County,"28,816","29,649"
Wisconsin,Vernon County,"29,773","30,822"
Wisconsin,Vilas County,"21,430","22,195"
Wisconsin,Walworth County,"102,228","103,868"
Wisconsin,Washburn County,"15,911","15,720"
Wisconsin,Washington County,"131,887","136,034"
Wisconsin,Waukesha County,"389,891","404,198"
Wisconsin,Waupaca County,"52,410","50,990"
Wisconsin,Waushara County,"24,496","24,443"
Wisconsin,Winnebago County,"166,994","171,907"
Wisconsin,Wood County,"74,749","72,999"
Wyoming,Albany County,"36,299","38,880"
Wyoming,Big Horn County,"11,668","11,790"
Wyoming,Campbell County,"46,133","46,341"
Wyoming,Carbon County,"15,885","14,800"
Wyoming,Converse County,"13,833","13,822"
Wyoming,Crook County,"7,083","7,584"
Wyoming,Fremont County,"40,123","39,261"
Wyoming,Goshen County,"13,249","13,211"
Wyoming,Hot Springs County,"4,812","4,413"
Wyoming,Johnson County,"8,569","8,445"
Wyoming,Laramie County,"91,738","99,500"
Wyoming,Lincoln County,"18,106","19,830"
Wyoming,Natrona County,"75,450","79,858"
Wyoming,Niobrara County,"2,484","2,356"
Wyoming,Park County,"28,205","29,194"
Wyoming,Platte County,"8,667","8,393"
Wyoming,Sheridan County,"29,116","30,485"
Wyoming,Sublette County,"10,247","9,831"
Wyoming,Sweetwater County,"43,806","42,343"
Wyoming,Teton County,"21,294","23,464"
Wyoming,Uinta County,"21,118","20,226"
Wyoming,Washakie County,"8,533","7,805"
Wyoming,Weston County,"7,208","6,927"
